team_id,season,home_attendance,wins,playoff_flag,team_name,league,division,market_tier,metro_population_m,source_note,stadium_capacity,market_base_price,market_multiplier,wins_percentile,ticket_price_proxy,playoff_rate,sponsorship_proxy,attendance_pct,attendance_yoy_growth,attendance_consistency,wins_trend,engagement_momentum,revenue_potential,revenue_proxy,fan_demand,operational_efficiency,fan_demand_score,revenue_potential_score,engagement_momentum_score,operational_efficiency_score,cpi,cpi_rank,cpi_tier
LAD,2022,3761182,97,1,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.8833333333333333,52.42,0.6666666666666666,145.6,0.8291847442680776,0.4746650994125541,0.8377809401999818,0.45,0.7833333333333333,226735334.50599998,226735334.50599998,0.7427038820371729,0.8377809401999818,90.0,100.0,90.0,10.0,81.0,4.0,Top 5
LAD,2023,3769516,98,0,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.9333333333333333,53.1,0.3333333333333333,138.8,0.8310220458553792,0.0022157928013055717,0.8679435419547548,0.5,0.6666666666666666,230185494.53999996,230185494.53999996,0.6330508566167047,0.8679435419547548,80.0,100.0,86.66666666666667,40.0,81.33,3.0,Top 5
LAD,2024,2868519,76,0,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.31666666666666665,44.78,0.3333333333333333,128.1,0.6323895502645502,-0.23902193278924933,0.862597272924196,-0.7166666666666665,-0.5499999999999998,147720122.943,147720122.943,0.4720886101660118,0.862597272924196,33.33333333333333,83.33333333333334,15.0,36.666666666666664,45.17,17.0,Middle 20
MIA,2015,2318926,92,1,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.8333333333333334,51.75,1.0,152.4,0.7791822995314005,0.0,1.0,0.0,0.5,138005083.575,138005083.575,0.6395911497657003,1.0,96.66666666666667,80.0,86.66666666666667,51.66666666666667,82.92,5.0,Top 5
MIA,2016,1656531,70,0,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.36666666666666664,45.45,0.5,132.8,0.556610962930706,-0.2856473212168047,0.8426182985918953,-0.55,-0.30000000000000004,86582734.0425,86582734.0425,0.41754822580912565,0.8426182985918953,30.0,56.666666666666664,30.0,30.0,38.0,23.0,Middle 20
MIA,2017,1505724,64,0,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.06666666666666667,41.4,0.3333333333333333,123.8,0.5059383045339172,-0.09103783750500294,0.8546452620956797,-0.5666666666666664,-0.3999999999999998,71687519.64,71687519.64,0.4438710084146278,0.8546452620956797,23.333333333333332,36.666666666666664,13.333333333333334,20.0,24.83,28.0,Bottom 5
MIA,2018,2380359,94,1,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.8,51.3,0.3333333333333333,136.5,0.7998244011797983,0.5808733871546179,0.8492474683201634,0.9,1.0,140429279.20499998,140429279.20499998,0.7574424144585945,0.8492474683201634,96.66666666666667,80.0,98.33333333333333,13.333333333333334,79.5,4.0,Top 5
MIA,2019,1736766,78,0,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.6,48.6,0.3333333333333333,133.0,0.5835707243904947,-0.2703764432171786,0.8703823550041173,-0.03333333333333357,0.13333333333333308,97067851.74000001,97067851.74000001,0.44178684014198205,0.8703823550041173,33.33333333333333,56.666666666666664,53.333333333333336,26.666666666666668,43.33,19.0,Middle 20
MIA,2020,2031496,91,1,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.75,50.62,0.6666666666666666,143.3,0.6826029484204507,0.16970046626891588,0.8728779687589128,0.16666666666666644,0.4999999999999998,118259476.64799999,118259476.64799999,0.6019460829671825,0.8728779687589128,70.0,73.33333333333333,56.666666666666664,40.0,63.83,10.0,Middle 20
MIA,2021,1416948,67,0,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.21666666666666667,43.42,0.3333333333333333,126.4,0.4761086817588913,-0.3025100713956611,0.8617689907922639,-0.5833333333333336,-0.41666666666666696,70752464.484,70752464.484,0.3778690707285963,0.8617689907922639,16.666666666666664,30.0,6.666666666666667,36.666666666666664,21.67,26.0,Bottom 5
MIA,2022,2204409,94,1,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.8333333333333334,51.75,0.6666666666666666,144.7,0.7407034436319723,0.5557444592179812,0.8837846463178206,0.5,0.8333333333333333,131189890.6125,131189890.6125,0.7302339981999365,0.8837846463178206,86.66666666666667,73.33333333333333,93.33333333333333,46.666666666666664,78.0,5.0,Top 5
MIA,2023,1976026,85,0,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.6666666666666666,49.5,0.3333333333333333,134.2,0.663964474335893,-0.10360282506558449,0.8854166974612828,0.15,0.31666666666666665,112485280.05,112485280.05,0.5274357052668711,0.8854166974612828,53.333333333333336,73.33333333333333,71.66666666666667,56.666666666666664,63.5,10.0,Middle 20
MIA,2024,2569316,99,1,Miami Marlins,NL,NL East,Large,6.1,"Approximate metro population, public estimates",36742,45,1.15,0.9833333333333333,53.78,0.6666666666666666,147.3,0.8633158406533109,0.300244025129224,0.8377519370225901,0.31666666666666643,0.6499999999999997,158904486.65199998,158904486.65199998,0.716156910864609,0.8377519370225901,93.33333333333333,86.66666666666667,83.33333333333334,20.0,78.33,5.0,Top 5
MIL,2015,1516204,64,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.16666666666666666,33.25,0.0,102.5,0.44674386399127847,0.0,1.0,0.0,0.0,50413783.0,50413783.0,0.4733719319956392,1.0,26.666666666666668,16.666666666666664,36.666666666666664,51.66666666666667,29.42,24.0,Middle 20
MIL,2016,1615084,67,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.21666666666666667,33.78,0.0,103.2,0.4758784878753057,0.06521549870597898,0.9793987098842848,0.075,0.075,54557537.52,54557537.52,0.49909279608521884,0.9793987098842848,46.666666666666664,20.0,56.666666666666664,90.0,47.17,17.0,Middle 20
MIL,2017,1398029,70,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.25,34.12,0.0,103.8,0.4119240401897522,-0.13439239073633324,0.9679806885947525,0.15,0.15,47700749.48,47700749.48,0.41435909455948094,0.9679806885947525,10.0,13.333333333333334,53.333333333333336,96.66666666666667,32.67,26.0,Bottom 5
MIL,2018,1867119,77,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.5666666666666667,37.45,0.0,108.5,0.5501396623353664,0.33553667341664584,0.9412204760923675,0.28333333333333355,0.28333333333333355,69923606.55000001,69923606.55000001,0.5942591185449365,0.9412204760923675,76.66666666666667,46.666666666666664,70.0,86.66666666666667,67.83,8.0,Middle 20
MIL,2019,1651753,72,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.3333333333333333,35.0,0.0,105.0,0.4866828722119096,-0.11534669188198499,0.9434013887721663,-0.05,-0.05,57811355.0,57811355.0,0.4503551103285001,0.9434013887721663,40.0,26.666666666666668,36.666666666666664,86.66666666666667,42.33,20.0,Middle 20
MIL,2020,1840754,80,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.38333333333333336,35.53,0.0,105.8,0.5423713132384572,0.11442449325050408,0.9361660708421905,0.18333333333333357,0.18333333333333357,65401989.620000005,65401989.620000005,0.5338332976424023,0.9361660708421905,46.666666666666664,30.0,40.0,86.66666666666667,46.33,18.0,Middle 20
MIL,2021,1893862,83,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.5833333333333334,37.62,0.0,108.7,0.5580193877250361,0.02885122074975799,0.9676166649373736,0.23333333333333356,0.23333333333333356,71247088.44,71247088.44,0.528126665284301,0.9676166649373736,60.0,33.33333333333333,63.33333333333333,96.66666666666667,58.17,13.0,Middle 20
MIL,2022,2314006,88,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.6,37.8,0.0,109.0,0.681813253189546,0.22184509747806325,0.9176998357286446,0.21666666666666642,0.21666666666666642,87469426.8,87469426.8,0.62579285989645,0.9176998357286446,66.66666666666666,50.0,50.0,83.33333333333334,60.83,13.0,Middle 20
MIL,2023,1999473,81,0,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.5,36.75,0.0,107.5,0.5891372757005215,-0.13592574954429681,0.937578013368879,-0.15,-0.15,73480632.75,73480632.75,0.4949817038064064,0.937578013368879,50.0,33.33333333333333,33.33333333333333,93.33333333333333,48.17,17.0,Middle 20
MIL,2024,2138375,89,1,Milwaukee Brewers,NL,NL Central,Medium,1.6,"Approximate metro population, public estimates",41900,35,1.0,0.7333333333333333,39.2,0.3333333333333333,117.7,0.6300642328884175,0.06946930516191019,0.9464388841885206,0.15,0.31666666666666665,83824300.0,83824300.0,0.5690091637818164,0.9464388841885206,63.33333333333333,43.333333333333336,58.333333333333336,96.66666666666667,61.33,12.0,Middle 20
MIN,2015,1227177,62,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.08333333333333333,32.38,0.0,101.2,0.3930659333056593,0.0,1.0,0.0,0.0,39735991.260000005,39735991.260000005,0.44653296665282965,1.0,10.0,6.666666666666667,36.666666666666664,51.66666666666667,20.58,29.0,Bottom 5
MIN,2016,1450294,73,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.48333333333333334,36.57,0.0,107.2,0.46453051571012,0.18181321846807763,0.949466909167141,0.275,0.275,53037251.58,53037251.58,0.5150852897638647,0.949466909167141,56.666666666666664,16.666666666666664,70.0,73.33333333333333,49.83,16.0,Middle 20
MIN,2017,2070039,93,1,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.8833333333333333,40.78,0.3333333333333333,119.9,0.6630354150331319,0.42732370126332997,0.8601221350262527,0.85,1.0,84416190.42,84416190.42,0.6533791665889617,0.8601221350262527,83.33333333333334,53.333333333333336,100.0,30.0,69.67,8.0,Middle 20
MIN,2018,1451520,72,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.4,35.7,0.3333333333333333,112.7,0.46492320464923204,-0.2987958197889026,0.8838797418584133,-0.3666666666666664,-0.19999999999999976,51819264.00000001,51819264.00000001,0.37873258284199374,0.8838797418584133,13.333333333333334,16.666666666666664,26.666666666666668,46.666666666666664,22.0,28.0,Bottom 5
MIN,2019,1537685,76,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.4666666666666667,36.4,0.3333333333333333,113.7,0.49252193420762674,0.05936191027336868,0.9045742637400657,-0.21666666666666642,-0.04999999999999977,55971734.0,55971734.0,0.48724501060717196,0.9045742637400657,50.0,23.333333333333332,41.66666666666667,53.333333333333336,40.83,21.0,Middle 20
MIN,2020,1237115,65,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.13333333333333333,32.9,0.0,102.0,0.3962490839393427,-0.19546916306005457,0.8866257936697377,-0.3,-0.3,40701083.5,40701083.5,0.37091369962209214,0.8866257936697377,10.0,10.0,20.0,53.333333333333336,18.5,28.0,Bottom 5
MIN,2021,2401830,97,1,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.9166666666666666,41.12,0.3333333333333333,120.4,0.7693083806097505,0.9414767422592079,0.8358911444812864,0.8833333333333335,1.0,98763249.6,98763249.6,0.8289961619899988,0.8358911444812864,100.0,60.0,98.33333333333333,10.0,74.17,6.0,Middle 20
MIN,2022,1789268,84,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.55,37.28,0.3333333333333333,114.9,0.5731042028606717,-0.2550396988962582,0.8415387134767991,0.1,0.26666666666666666,66703911.04,66703911.04,0.43317685507547105,0.8415387134767991,26.666666666666668,23.333333333333332,56.666666666666664,16.666666666666664,30.17,24.0,Middle 20
MIN,2023,1592392,81,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.5,36.75,0.3333333333333333,114.2,0.5100446371374834,-0.11003158833668292,0.8437174895893096,-0.31666666666666643,-0.14999999999999977,58520406.0,58520406.0,0.43844379388189836,0.8437174895893096,33.33333333333333,20.0,36.666666666666664,23.333333333333332,28.5,25.0,Middle 20
MIN,2024,1427681,71,0,Minnesota Twins,AL,AL Central,Medium,3.6,"Approximate metro population, public estimates",38544,35,1.0,0.26666666666666666,34.3,0.0,104.0,0.4572875507997274,-0.1034362141985139,0.8636047159406914,-0.3833333333333336,-0.3833333333333336,48969458.3,48969458.3,0.4186859008354081,0.8636047159406914,26.666666666666668,23.333333333333332,20.0,40.0,26.33,25.0,Middle 20
NYM,2015,2281958,83,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.55,47.92,0.0,124.5,0.6720175799736253,0.0,1.0,0.0,0.0,125754141.46399999,125754141.46399999,0.5860087899868127,1.0,63.33333333333333,73.33333333333333,36.666666666666664,51.66666666666667,59.25,12.0,Middle 20
NYM,2016,2032782,78,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.6,48.6,0.0,125.4,0.598637328230382,-0.1091939466019971,0.9481123263871767,-0.125,-0.125,113612185.97999999,113612185.97999999,0.5090482590614859,0.9481123263871767,50.0,80.0,36.666666666666664,70.0,59.33,12.0,Middle 20
NYM,2017,1704803,68,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.13333333333333333,42.3,0.0,117.3,0.5020502508774378,-0.16134489581273348,0.9147526952355901,-0.4166666666666664,-0.4166666666666664,82930141.93499999,82930141.93499999,0.43937707529443304,0.9147526952355901,20.0,50.0,10.0,70.0,34.5,25.0,Middle 20
NYM,2018,2542231,96,1,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.9,52.65,0.3333333333333333,138.2,0.7486658055730778,0.49121687373849054,0.8947996577410797,0.7666666666666664,0.933333333333333,153925731.47249997,153925731.47249997,0.7208370356564315,0.8947996577410797,90.0,90.0,93.33333333333333,60.0,86.17,1.0,Top 5
NYM,2019,1550807,63,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.06666666666666667,41.4,0.3333333333333333,123.8,0.4566997145197931,-0.38998187025490605,0.8708669952458877,-0.6333333333333335,-0.4666666666666669,73833921.27,73833921.27,0.348571138507642,0.8708669952458877,6.666666666666667,43.333333333333336,13.333333333333334,30.0,22.5,26.0,Bottom 5
NYM,2020,2230524,85,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.5666666666666667,48.15,0.3333333333333333,132.4,0.6568706963726285,0.4382988985734524,0.864419693021971,0.18333333333333357,0.3500000000000002,123509690.18999998,123509690.18999998,0.6541149960851701,0.864419693021971,76.66666666666667,80.0,53.333333333333336,33.33333333333333,66.5,9.0,Middle 20
NYM,2021,2594326,92,1,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.8,51.3,0.3333333333333333,136.5,0.7640073481556872,0.16310158509838946,0.858610888812417,0.6,0.7666666666666666,153052262.36999997,153052262.36999997,0.6374317925555452,0.858610888812417,80.0,100.0,86.66666666666667,33.33333333333333,80.33,1.0,Top 5
NYM,2022,1602436,68,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.16666666666666666,42.75,0.3333333333333333,125.5,0.47190402399282383,-0.3823305166736948,0.8511844377742173,-0.6833333333333336,-0.5166666666666669,78779759.85,78779759.85,0.35316549227154254,0.8511844377742173,6.666666666666667,40.0,13.333333333333334,30.0,21.5,27.0,Bottom 5
NYM,2023,1347857,60,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.05,41.18,0.3333333333333333,123.5,0.3969326338567628,-0.1588699954319549,0.831935618587546,-0.6666666666666664,-0.4999999999999998,63830463.94899999,63830463.94899999,0.3667327227172792,0.831935618587546,13.333333333333334,26.666666666666668,16.666666666666664,16.666666666666664,18.5,28.0,Bottom 5
NYM,2024,2218980,79,0,New York Mets,NL,NL East,Large,19.5,"Approximate metro population, public estimates",41922,45,1.15,0.5,47.25,0.0,123.6,0.6534710847482185,0.6463022412614987,0.8324973266211373,0.5,0.5,120573825.74999999,120573825.74999999,0.6964354343447683,0.8324973266211373,90.0,60.0,73.33333333333333,13.333333333333334,66.17,11.0,Middle 20
NYY,2015,1784148,65,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.2,43.2,0.0,118.4,0.46558833453504656,0.0,1.0,0.0,0.0,88636472.64,88636472.64,0.4827941672675233,1.0,30.0,50.0,36.666666666666664,51.66666666666667,40.58,21.0,Middle 20
NYY,2016,2784348,88,1,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.8333333333333334,51.75,0.5,140.9,0.7265988853424648,0.5606037167320199,0.8154376695628387,0.575,0.825,165703510.35,165703510.35,0.707309789244947,0.8154376695628387,96.66666666666667,96.66666666666667,100.0,23.333333333333332,86.33,2.0,Top 5
NYY,2017,2363742,82,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.6333333333333333,49.05,0.3333333333333333,133.6,0.6168382337398803,-0.15106085877196385,0.8689462958157432,0.18333333333333357,0.3500000000000002,133332776.86499998,133332776.86499998,0.487890476130885,0.8689462958157432,46.666666666666664,80.0,73.33333333333333,36.666666666666664,60.5,10.0,Middle 20
NYY,2018,2845688,89,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.75,50.62,0.3333333333333333,135.6,0.742606071091842,0.20389111840463126,0.872242728335676,0.13333333333333358,0.30000000000000027,165656035.544,165656035.544,0.6403364972309977,0.872242728335676,83.33333333333334,96.66666666666667,73.33333333333333,30.0,77.33,5.0,Top 5
NYY,2019,2861629,93,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.8666666666666667,52.2,0.0,129.9,0.7467660082948224,0.005601808771727557,0.9384732957201127,0.25,0.25,171783588.87,171783588.87,0.6094017802703713,0.9384732957201127,76.66666666666667,96.66666666666667,73.33333333333333,80.0,82.5,2.0,Top 5
NYY,2020,2204858,70,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.21666666666666667,43.42,0.0,118.7,0.575376125806981,-0.2295094856810579,0.9125473778723898,-0.7,-0.7,110095174.51399998,110095174.51399998,0.4584475359513235,0.9125473778723898,33.33333333333333,63.33333333333333,3.3333333333333335,80.0,43.33,22.0,Middle 20
NYY,2021,2320385,83,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.5833333333333334,48.38,0.0,125.1,0.6055238621628385,0.05239657157059541,0.9100892046929698,0.05,0.05,129099260.245,129099260.245,0.5433833751473105,0.9100892046929698,66.66666666666666,80.0,60.0,76.66666666666667,70.83,8.0,Middle 20
NYY,2022,2235287,72,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.3333333333333333,45.0,0.0,120.7,0.583316827717118,-0.03667408641238412,0.9196338776661412,-0.15,-0.15,115676102.24999999,115676102.24999999,0.5123983616719983,0.9196338776661412,46.666666666666664,70.0,26.666666666666668,90.0,56.17,14.0,Middle 20
NYY,2023,2560392,81,0,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.5,47.25,0.0,123.6,0.6681556950638944,0.14544217364481615,0.9579746886688021,0.11666666666666643,0.11666666666666643,139125300.29999998,139125300.29999998,0.6099320631103518,0.9579746886688021,76.66666666666667,96.66666666666667,53.333333333333336,96.66666666666667,81.0,4.0,Top 5
NYY,2024,2780136,89,1,New York Yankees,AL,AL East,Large,19.5,"Approximate metro population, public estimates",47309,45,1.15,0.7333333333333333,50.4,0.3333333333333333,135.3,0.7254997287337857,0.08582435814515899,0.9357660160152731,0.4166666666666664,0.583333333333333,161136682.56,161136682.56,0.6181474579070009,0.9357660160152731,73.33333333333333,93.33333333333333,80.0,93.33333333333333,83.67,4.0,Top 5
OAK,2015,2570435,98,1,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.9666666666666667,33.32,1.0,121.0,0.6773916244817975,0.0,1.0,0.0,0.5,77082204.78,77082204.78,0.5886958122408987,1.0,66.66666666666666,43.333333333333336,86.66666666666667,51.66666666666667,61.42,11.0,Middle 20
OAK,2016,2281934,88,1,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.8333333333333334,32.2,1.0,119.2,0.601362407226888,-0.11223820092708048,0.9462392249107483,-0.25,0.25,66130447.320000015,66130447.320000015,0.5091814596093609,0.9462392249107483,53.333333333333336,36.666666666666664,66.66666666666666,66.66666666666666,53.0,13.0,Middle 20
OAK,2017,2044127,81,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.5833333333333334,30.1,0.6666666666666666,109.9,0.538692676211265,-0.10421291763916052,0.9305433764697748,-0.4,-0.06666666666666671,55375400.43000001,55375400.43000001,0.47592895281328607,0.9305433764697748,40.0,16.666666666666664,33.33333333333333,76.66666666666667,37.17,22.0,Middle 20
OAK,2018,2081383,89,1,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.75,31.5,0.6666666666666666,112.1,0.5485108207516615,0.0182258734413272,0.9364617680456568,0.15,0.4833333333333333,59007208.050000004,59007208.050000004,0.5129273207475767,0.9364617680456568,60.0,30.0,76.66666666666667,83.33333333333334,57.83,13.0,Middle 20
OAK,2019,1480438,69,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.25,27.3,0.3333333333333333,99.4,0.3901426419125881,-0.28872389175850866,0.9093640232582806,-0.5333333333333335,-0.3666666666666669,36374361.66,36374361.66,0.35023135383123705,0.9093640232582806,10.0,10.0,16.666666666666664,60.0,18.83,27.0,Bottom 5
OAK,2020,2272750,90,1,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.7,31.08,0.6666666666666666,111.4,0.5989421302390472,0.5351875593574333,0.9100859073273232,0.3666666666666664,0.6999999999999997,63573363.0,63573363.0,0.6607894317907127,0.9100859073273232,83.33333333333334,23.333333333333332,80.0,76.66666666666667,63.67,11.0,Middle 20
OAK,2021,1328112,70,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.36666666666666664,28.28,0.3333333333333333,100.9,0.3499998814106441,-0.41563656363436363,0.8795109614662947,-0.31666666666666643,-0.14999999999999977,33803106.624,33803106.624,0.2909685401633048,0.8795109614662947,3.3333333333333335,6.666666666666667,43.333333333333336,53.333333333333336,19.83,28.0,Bottom 5
OAK,2022,1403582,71,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.2833333333333333,27.58,0.3333333333333333,99.8,0.36988863405353967,0.05682502680496815,0.8843668868688921,-0.3,-0.13333333333333333,34839712.404,34839712.404,0.4202422954452349,0.8843668868688921,23.333333333333332,6.666666666666667,30.0,50.0,23.67,25.0,Middle 20
OAK,2023,1553575,72,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.3333333333333333,28.0,0.0,94.5,0.4094165746281499,0.1068644368480074,0.8860387318731968,0.05,0.05,39150090.0,39150090.0,0.45293407949437603,0.8860387318731968,40.0,10.0,46.666666666666664,60.0,35.33,22.0,Middle 20
OAK,2024,1328112,65,0,Oakland Athletics,AL,AL West,Small,4.7,"Approximate metro population, public estimates",46847,28,0.9,0.16666666666666666,26.6,0.0,92.2,0.3499998814106441,-0.14512527557407917,0.9719906713229667,-0.21666666666666642,-0.21666666666666642,31795001.280000005,31795001.280000005,0.3817162896425439,0.9719906713229667,20.0,10.0,30.0,100.0,31.0,24.0,Middle 20
PHI,2015,2487678,87,0,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.65,49.28,0.0,126.2,0.7177059748101065,0.0,1.0,0.0,0.0,140981687.616,140981687.616,0.6088529874050532,1.0,80.0,83.33333333333334,36.666666666666664,51.66666666666667,68.08,9.0,Middle 20
PHI,2016,1507207,62,0,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.03333333333333333,40.95,0.0,115.6,0.43483580639279523,-0.3941309928374974,0.7999805857167385,-0.625,-0.625,70978145.64750001,70978145.64750001,0.3188803014162079,0.7999805857167385,10.0,43.333333333333336,5.0,13.333333333333334,19.5,27.0,Bottom 5
PHI,2017,2168893,81,0,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.5833333333333334,48.38,0.0,125.1,0.6257351091354332,0.43901468079699746,0.8557105246960055,0.21666666666666642,0.21666666666666642,120670699.84099999,120670699.84099999,0.6365488559409673,0.8557105246960055,80.0,76.66666666666667,60.0,23.333333333333332,66.5,9.0,Middle 20
PHI,2018,1719959,68,0,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.21666666666666667,43.42,0.0,118.7,0.4962156881752445,-0.20698761995174497,0.872682341671152,-0.11666666666666643,-0.11666666666666643,85882712.747,85882712.747,0.414531524517474,0.872682341671152,23.333333333333332,56.666666666666664,46.666666666666664,33.33333333333333,39.5,23.0,Middle 20
PHI,2019,2795477,96,1,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.9,52.65,0.3333333333333333,138.2,0.8065073314730572,0.6253160685807044,0.8356617976788052,0.7166666666666665,0.8833333333333331,169259143.65749997,169259143.65749997,0.7684981323014061,0.8356617976788052,93.33333333333333,93.33333333333333,93.33333333333333,16.666666666666664,81.83,3.0,Top 5
PHI,2020,2605998,94,1,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.85,51.98,0.6666666666666666,145.0,0.7518418118997666,-0.06778056124232112,0.8615650828855135,0.4,0.7333333333333334,155778742.44599998,155778742.44599998,0.5743670363606814,0.8615650828855135,56.666666666666664,90.0,90.0,26.666666666666668,68.83,7.0,Middle 20
PHI,2021,1416593,60,0,Philadelphia Phillies,NL,NL East,Large,6.2,"Approximate metro population, public estimates",42792,45,1.15,0.03333333333333333,40.95,0.6666666666666666,130.9,0.40869327138567496,-0.4564105574908346,0.8067210438334562,-1.1666666666666665,-0.8333333333333333,66710905.8525,66710905.8525,0.2919242572784929,0.8067210438334562,6.666666666666667,26.666666666666668,3.3333333333333335,3.3333333333333335,11.5,30.0,Bottom 5
